,Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Security,GICS Sector,GICS Sub-Industry,News - All News Volume,News - Volume,News - Positive Sentiment,News - Negative Sentiment,News - New Products,News - Layoffs,News - Analyst Comments,News - Stocks,News - Dividends,News - Corporate Earnings,News - Mergers & Acquisitions,News - Store Openings,News - Product Recalls,News - Adverse Events,News - Personnel Changes,News - Stock Rumors
2397,2020-11-19,21.11000061035156,21.6299991607666,21.059999465942383,21.59000015258789,20.293968200683597,2657300.0,IPG,The Interpublic Group of Companies,Communication Services,Advertising,550034.0,21.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0
2398,2022-05-25,160.47999572753906,161.6300048828125,158.8300018310547,160.64999389648438,160.25,545300.0,VMC,Vulcan Materials Company,Materials,Construction Materials,561169.0,24.0,0.0,1.0,0.0,0.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2399,2021-02-08,89.19999694824219,90.08999633789062,88.8499984741211,89.97000122070312,86.63784790039062,1025200.0,CHRW,C.H. Robinson,Industrials,Air Freight & Logistics,467426.0,17.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2400,2022-03-15,251.71707153320312,252.84878540039065,249.2390289306641,252.3804931640625,251.5291748046875,1189513.0,BDX,Becton Dickinson,Health Care,Health Care Equipment,544876.0,13.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2401,2021-04-29,86.5999984741211,88.12999725341797,86.55999755859375,88.08999633789062,84.41329193115234,2592900.0,AEP,American Electric Power,Utilities,Electric Utilities,593725.0,39.0,0.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0
2402,2020-12-10,27.479999542236328,27.979999542236328,27.18000030517578,27.780000686645508,26.3413143157959,4580400.0,FITB,Fifth Third Bank,Financials,Regional Banks,526933.0,40.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0
2403,2021-08-19,65.69000244140625,66.72000122070312,64.72000122070312,65.4000015258789,63.554935455322266,1207600.0,LNC,Lincoln Financial,Financials,Multi-line Insurance,542799.0,10.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2404,2022-05-31,388.0,388.0,380.7000122070313,381.7799987792969,381.7799987792969,464300.0,FDS,FactSet,Financials,Financial Exchanges & Data,479926.0,20.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2405,2020-12-07,151.41000366210938,154.11000061035156,150.5500030517578,153.4199981689453,150.1126708984375,2276200.0,SWKS,Skyworks Solutions,Information Technology,Semiconductors,452842.0,17.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2406,2021-08-25,675.4199829101562,678.4000244140625,665.9400024414062,676.4199829101562,676.4199829101562,357800.0,IDXX,Idexx Laboratories,Health Care,Health Care Equipment,550990.0,10.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2407,2021-08-24,96.04000091552734,96.8499984741211,95.91999816894533,96.5500030517578,95.73601531982422,172800.0,GL,Globe Life,Financials,Life & Health Insurance,523671.0,25.0,0.0,0.0,1.0,0.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2408,2022-04-05,132.99000549316406,135.5,132.52000427246094,133.6999969482422,133.0428466796875,1575900.0,FMC,FMC Corporation,Materials,Fertilizers & Agricultural Chemicals,508627.0,26.0,0.0,0.0,3.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2409,2021-11-18,176.91000366210938,176.99000549316406,171.44000244140625,174.0,174.0,1562600.0,TTWO,Take-Two Interactive,Communication Services,Interactive Home Entertainment,596780.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2410,2021-06-08,164.17999267578125,166.44000244140625,162.64999389648438,164.99000549316406,162.0389862060547,557700.0,CE,Celanese,Materials,Specialty Chemicals,526790.0,7.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2411,2021-02-12,403.7900085449219,413.6900024414063,401.9200134277344,412.9800109863281,412.9800109863281,459100.0,PAYC,Paycom,Information Technology,Application Software,515313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2412,2022-05-10,527.2899780273438,532.27001953125,516.5499877929688,526.22998046875,525.9215698242188,1682600.0,TMO,Thermo Fisher Scientific,Health Care,Life Sciences Tools & Services,520136.0,44.0,0.0,2.0,4.0,0.0,16.0,16.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0
2413,2021-10-05,51.33000183105469,51.959999084472656,50.70000076293945,51.630001068115234,50.847442626953125,922600.0,WRK,WestRock,Materials,Paper Packaging,560694.0,12.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2414,2022-06-16,38.09999847412109,38.40999984741211,35.86000061035156,36.27000045776367,36.27000045776367,3090500.0,PHM,PulteGroup,Consumer Discretionary,Homebuilding,563345.0,26.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
2415,2021-07-23,51.41999816894531,52.0099983215332,50.560001373291016,50.70000076293945,50.70000076293945,8826500.0,LUV,Southwest Airlines,Industrials,Airlines,490773.0,90.0,1.0,21.0,0.0,0.0,13.0,13.0,0.0,36.0,1.0,0.0,0.0,9.0,0.0,0.0
2416,2022-05-18,194.9600067138672,195.1300048828125,187.1000061035156,188.47999572753903,187.5355682373047,1832400.0,CME,CME Group,Financials,Financial Exchanges & Data,546053.0,53.0,0.0,5.0,0.0,0.0,12.0,12.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0
2417,2021-03-01,31.979999542236328,32.970001220703125,31.46999931335449,32.84000015258789,32.84000015258789,3241900.0,DISH,Dish Network,Communication Services,Cable & Satellite,494005.0,24.0,0.0,4.0,0.0,0.0,12.0,12.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0
2418,2020-12-21,193.08999633789065,198.0200042724609,191.52999877929688,197.3800048828125,192.1389617919922,1339200.0,CI,Cigna,Health Care,Managed Health Care,437047.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2419,2022-01-18,131.52999877929688,132.0,127.79000091552734,129.61000061035156,129.1396484375,627500.0,J,Jacobs Engineering Group,Industrials,Construction & Engineering,446533.0,11.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2420,2022-03-18,139.5500030517578,140.72999572753906,138.3000030517578,140.3000030517578,140.3000030517578,11308800.0,DIS,Disney,Communication Services,Movies & Entertainment,471411.0,791.0,84.0,73.0,3.0,3.0,38.0,40.0,0.0,0.0,7.0,1.0,0.0,72.0,1.0,0.0
2421,2021-07-22,32.7318115234375,32.888729095458984,32.66761779785156,32.817405700683594,31.834402084350582,4129311.0,EXC,Exelon,Utilities,Multi-Utilities,537456.0,20.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0
2422,2021-12-21,275.5,281.29998779296875,257.20001220703125,268.1400146484375,268.1400146484375,12537400.0,MRNA,Moderna,Health Care,Biotechnology,480248.0,461.0,17.0,21.0,0.0,0.0,4.0,5.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0
2423,2020-10-14,53.470001220703125,53.61000061035156,52.470001220703125,52.810001373291016,49.92536163330078,1711800.0,EQR,Equity Residential,Real Estate,Residential REITs,577765.0,13.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0
2424,2021-09-01,52.81999969482422,53.16999816894531,51.720001220703125,51.90999984741211,51.15776062011719,1573600.0,LKQ,LKQ Corporation,Consumer Discretionary,Distributors,576953.0,7.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2425,2022-02-17,123.0999984741211,123.36000061035156,121.23999786376952,121.81999969482422,120.00193786621094,751400.0,EMN,Eastman Chemical Company,Materials,Diversified Chemicals,576043.0,65.0,2.0,1.0,1.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0
2426,2021-02-16,51.810001373291016,52.02000045776367,50.81999969482422,51.959999084472656,51.959999084472656,7402600.0,LUV,Southwest Airlines,Industrials,Airlines,523774.0,50.0,14.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2427,2021-12-17,137.5399932861328,139.27000427246094,136.88999938964844,137.11000061035156,136.08567810058594,12146000.0,ABT,Abbott,Health Care,Health Care Equipment,524653.0,64.0,0.0,0.0,0.0,0.0,16.0,21.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2428,2022-03-07,65.75,66.45999908447266,65.12000274658203,66.19000244140625,64.80023956298828,1676400.0,EIX,Edison International,Utilities,Electric Utilities,482817.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2429,2022-04-11,138.94000244140625,139.1699981689453,133.5399932861328,135.11000061035156,131.9362030029297,2391300.0,FANG,Diamondback Energy,Energy,Oil & Gas Exploration & Production,450510.0,20.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
2430,2022-06-30,50.02000045776367,51.5,49.459999084472656,51.130001068115234,51.130001068115234,4068700.0,AIG,American International Group,Financials,Property & Casualty Insurance,558421.0,54.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0
2431,2022-04-04,253.1499938964844,255.02999877929688,250.0200042724609,252.75,246.08799743652344,1181200.0,PXD,Pioneer Natural Resources,Energy,Oil & Gas Exploration & Production,482108.0,47.0,1.0,0.0,7.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2432,2022-05-20,241.66000366210935,243.1199951171875,228.1000061035156,236.44000244140625,236.07174682617188,1120100.0,ALB,Albemarle Corporation,Materials,Specialty Chemicals,551766.0,20.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2433,2021-01-19,162.3699951171875,163.9499969482422,161.25,162.57000732421875,161.38748168945312,1464200.0,ZTS,Zoetis,Health Care,Pharmaceuticals,481999.0,10.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2434,2021-06-29,104.58999633789062,104.97000122070312,103.61000061035156,103.76000213623048,99.34113311767578,7225500.0,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,571552.0,55.0,0.0,1.0,0.0,0.0,19.0,19.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2435,2021-05-12,148.0500030517578,148.97999572753906,146.30999755859375,147.1199951171875,141.32801818847656,1094600.0,DLR,Digital Realty,Real Estate,Specialized REITs,592400.0,26.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2436,2021-08-02,151.49000549316406,151.99000549316406,149.47000122070312,149.58999633789062,145.94837951660156,1063600.0,IFF,International Flavors & Fragrances,Materials,Specialty Chemicals,478107.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2437,2021-07-22,227.3800048828125,227.3800048828125,225.3300018310547,226.2100067138672,224.35494995117188,299300.0,IEX,IDEX Corporation,Industrials,Industrial Machinery,537456.0,23.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
2438,2021-09-16,108.1999969482422,109.11000061035156,108.02999877929688,108.5500030517578,108.5500030517578,3683700.0,FISV,Fiserv,Information Technology,Data Processing & Outsourced Services,582198.0,28.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2439,2021-11-17,148.30999755859375,149.80999755859375,147.5,147.8300018310547,145.7566375732422,735500.0,DGX,Quest Diagnostics,Health Care,Health Care Services,557009.0,23.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2440,2021-06-15,54.22999954223633,54.31999969482422,53.72999954223633,53.790000915527344,51.92221832275391,12542600.0,CSCO,Cisco,Information Technology,Communications Equipment,600146.0,173.0,2.0,1.0,10.0,0.0,34.0,34.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0
2441,2022-01-20,32.0099983215332,32.77000045776367,31.709999084472656,32.029998779296875,32.029998779296875,1637000.0,DXC,DXC Technology,Information Technology,IT Consulting & Other Services,571853.0,22.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2442,2021-12-23,18.768882751464844,18.89728164672852,18.738670349121094,18.78398895263672,17.791780471801758,57348266.0,T,AT&T,Communication Services,Integrated Telecommunication Services,470666.0,140.0,3.0,3.0,0.0,0.0,18.0,18.0,8.0,2.0,11.0,1.0,0.0,6.0,0.0,0.0
2443,2021-06-04,143.3300018310547,143.44000244140625,141.6999969482422,143.0,138.79510498046875,1415000.0,IFF,International Flavors & Fragrances,Materials,Specialty Chemicals,515055.0,12.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2444,2022-06-03,60.709999084472656,61.18000030517578,59.97999954223633,60.08000183105469,60.08000183105469,1774000.0,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",525443.0,9.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2445,2022-06-16,159.50999450683594,162.6199951171875,159.00999450683594,161.6300048828125,161.6300048828125,615100.0,MAA,Mid-America Apartment Communities,Real Estate,Residential REITs,563345.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2446,2020-11-30,26.06999969482422,26.3799991607666,25.270000457763672,25.34000015258789,24.027681350708008,8550600.0,FITB,Fifth Third Bank,Financials,Regional Banks,465582.0,124.0,0.0,0.0,0.0,0.0,51.0,51.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0
2447,2020-12-03,28.940000534057617,29.489999771118164,28.790000915527344,29.15999984741211,28.48366355895996,41264600.0,WFC,Wells Fargo,Financials,Diversified Banks,538096.0,210.0,3.0,8.0,1.0,0.0,139.0,144.0,0.0,3.0,2.0,0.0,0.0,59.0,0.0,0.0
2448,2022-06-23,371.7099914550781,378.1799926757813,367.4700012207031,376.6400146484375,376.6400146484375,2534300.0,ADBE,Adobe Inc.,Information Technology,Application Software,547918.0,229.0,6.0,9.0,10.0,0.0,23.0,23.0,0.0,7.0,3.0,0.0,0.0,8.0,0.0,0.0
2449,2022-06-17,41.43000030517578,41.709999084472656,40.29999923706055,41.09999847412109,41.09999847412109,4462500.0,WRK,WestRock,Materials,Paper Packaging,523343.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2450,2021-09-13,23.030000686645508,23.479999542236328,22.239999771118164,23.309999465942383,23.309999465942383,36359500.0,CCL,Carnival,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",501927.0,39.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2451,2022-05-20,304.95001220703125,306.489990234375,294.29998779296875,300.67999267578125,300.67999267578125,374100.0,WST,West Pharmaceutical Services,Health Care,Health Care Supplies,551766.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2452,2022-04-07,158.39999389648438,160.07899475097656,154.51150512695312,157.7845001220703,157.7845001220703,68136000.0,AMZN,Amazon,Consumer Discretionary,Internet & Direct Marketing Retail,534538.0,1654.0,233.0,60.0,65.0,0.0,0.0,46.0,0.0,6.0,33.0,3.0,14.0,72.0,14.0,0.0
2453,2021-04-27,34.380001068115234,34.70000076293945,34.279998779296875,34.43000030517578,33.310272216796875,6578900.0,HPQ,HP Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",538544.0,101.0,3.0,4.0,30.0,0.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2454,2021-07-12,54.7599983215332,54.7599983215332,53.68999862670898,54.02000045776367,52.89274215698242,6865000.0,FAST,Fastenal,Industrials,Building Products,484466.0,77.0,9.0,6.0,0.0,0.0,13.0,23.0,17.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0
2455,2021-05-11,148.33999633789062,152.08999633789062,147.85000610351562,150.83999633789062,147.59146118164062,4643100.0,ADI,Analog Devices,Information Technology,Semiconductors,564408.0,32.0,1.0,0.0,1.0,0.0,7.0,7.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
2456,2021-06-09,78.56999969482422,79.37000274658203,78.30999755859375,78.83999633789062,76.6198959350586,1563900.0,WELL,Welltower,Real Estate,Health Care REITs,542993.0,17.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0
2457,2021-09-13,587.6900024414062,587.6900024414062,575.0,579.9000244140625,579.9000244140625,183000.0,ZBRA,Zebra Technologies,Information Technology,Electronic Equipment & Instruments,501927.0,27.0,9.0,0.0,8.0,0.0,8.0,8.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
2458,2020-12-31,563.4099731445312,572.1099853515625,558.8300170898438,570.5599975585938,564.7550048828125,215100.0,MKTX,MarketAxess,Financials,Financial Exchanges & Data,353015.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
2459,2022-05-31,170.22000122070312,171.7899932861328,168.00999450683594,169.86000061035156,169.86000061035156,2237300.0,CDW,CDW,Information Technology,Technology Distributors,479926.0,13.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2460,2022-02-07,21.3700008392334,22.200000762939453,21.170000076293945,21.959999084472656,21.512651443481445,5059500.0,NWL,Newell Brands,Consumer Discretionary,Housewares & Specialties,467680.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0
2461,2022-03-10,115.37000274658205,120.56999969482422,113.98999786376952,119.87999725341795,116.53489685058594,5386900.0,EOG,EOG Resources,Energy,Oil & Gas Exploration & Production,574538.0,28.0,4.0,0.0,0.0,0.0,14.0,15.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
2462,2021-03-26,217.16000366210935,223.2100067138672,216.75,222.9199981689453,217.37777709960935,3653800.0,UNP,Union Pacific Corporation,Industrials,Railroads,519541.0,11.0,0.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2463,2022-05-31,97.5,98.16000366210938,96.41999816894533,96.75,96.75,9286800.0,CVS,CVS Health,Health Care,Health Care Services,479926.0,39.0,1.0,1.0,1.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2464,2021-04-26,35.869998931884766,36.220001220703125,35.72999954223633,35.90999984741211,35.35594940185547,1742000.0,ROL,"Rollins, Inc.",Industrials,Environmental & Facilities Services,463424.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2465,2020-12-30,94.87999725341795,95.1999969482422,94.23999786376952,94.58000183105467,93.1431884765625,567100.0,EXPD,Expeditors International,Industrials,Air Freight & Logistics,389440.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2466,2020-11-05,38.43999862670898,38.459999084472656,37.29999923706055,37.310001373291016,32.81583786010742,9608700.0,MO,Altria,Consumer Staples,Tobacco,543679.0,40.0,0.0,6.0,0.0,0.0,8.0,8.0,14.0,19.0,0.0,0.0,0.0,2.0,1.0,0.0
2467,2021-04-19,63.22999954223633,63.59999847412109,63.0099983215332,63.09999847412109,60.80476379394531,4782200.0,MET,MetLife,Financials,Life & Health Insurance,480097.0,34.0,0.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2468,2021-01-26,106.1999969482422,106.31999969482422,98.94000244140624,99.5,99.5,4060200.0,PENN,Penn National Gaming,Consumer Discretionary,Casinos & Gaming,402930.0,22.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2469,2022-02-03,282.2200012207031,284.45001220703125,279.9100036621094,280.8800048828125,277.2230834960937,1089500.0,APD,Air Products and Chemicals,Materials,Industrial Gases,549837.0,62.0,1.0,6.0,0.0,0.0,9.0,16.0,23.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0
2470,2020-12-21,405.0,414.010009765625,401.6000061035156,411.7799987792969,402.9296569824219,317400.0,GWW,W. W. Grainger,Industrials,Industrial Machinery,437047.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2471,2020-12-08,22.5,23.299999237060547,22.440000534057617,23.229999542236328,22.677343368530277,8064600.0,SLB,Schlumberger,Energy,Oil & Gas Equipment & Services,523022.0,19.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2472,2022-01-05,183.3300018310547,185.5200042724609,180.9499969482422,181.05999755859372,180.9111328125,991400.0,PKI,PerkinElmer,Health Care,Health Care Equipment,505391.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2473,2022-01-20,90.27999877929688,90.33000183105467,84.93000030517578,85.06999969482422,84.78790283203125,24701300.0,MU,Micron Technology,Information Technology,Semiconductors,571853.0,30.0,1.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2474,2020-11-06,41.43000030517578,42.400001525878906,39.2599983215332,39.63999938964844,37.403282165527344,2557900.0,VTR,Ventas,Real Estate,Health Care REITs,504565.0,36.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
2475,2022-04-13,197.66000366210935,198.8999938964844,195.83999633789065,198.3000030517578,196.6806640625,716000.0,ARE,Alexandria Real Estate Equities,Real Estate,Office REITs,541813.0,5.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2476,2021-11-01,266.1499938964844,274.75,265.5,272.1000061035156,272.1000061035156,1222600.0,BIIB,Biogen,Health Care,Biotechnology,485646.0,26.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0
2477,2022-04-27,370.0,377.6600036621094,368.260009765625,372.9100036621094,371.8323059082031,710400.0,DPZ,Domino's,Consumer Discretionary,Restaurants,579461.0,15.0,3.0,0.0,0.0,0.0,10.0,10.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0
2478,2021-07-28,582.0399780273438,587.9199829101562,579.0,586.4099731445312,586.4099731445312,404000.0,REGN,Regeneron,Health Care,Biotechnology,563459.0,23.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
2479,2020-12-03,14.4399995803833,14.65999984741211,14.300000190734863,14.489999771118164,13.176711082458496,17671200.0,KMI,Kinder Morgan,Energy,Oil & Gas Storage & Transportation,538096.0,14.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2480,2022-01-12,67.83000183105469,68.55999755859375,67.12999725341797,67.62000274658203,66.65242767333984,3183600.0,MET,MetLife,Financials,Life & Health Insurance,494434.0,26.0,2.0,5.0,0.0,0.0,9.0,9.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2481,2020-10-16,50.040000915527344,50.220001220703125,49.630001068115234,49.790000915527344,47.7892951965332,2192300.0,ADM,ADM,Consumer Staples,Agricultural Products,530759.0,81.0,1.0,1.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2482,2021-08-09,75.98999786376953,76.19999694824219,75.33000183105469,76.0,73.50935363769531,3031400.0,D,Dominion Energy,Utilities,Electric Utilities,467195.0,35.0,1.0,0.0,0.0,0.0,20.0,20.0,0.0,25.0,1.0,0.0,0.0,1.0,0.0,0.0
2483,2021-08-25,161.8800048828125,167.22999572753906,160.5,166.17999267578125,164.2700958251953,3579900.0,AXP,American Express,Financials,Consumer Finance,550990.0,77.0,3.0,6.0,0.0,0.0,18.0,18.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0
2484,2021-02-16,33.082000732421875,33.20000076293945,32.69200134277344,32.97800064086914,32.97800064086914,4911500.0,FTNT,Fortinet,Information Technology,Systems Software,523774.0,15.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2485,2022-03-28,414.9700012207031,432.1700134277344,414.4400024414063,431.3399963378906,430.3266906738281,411200.0,FDS,FactSet,Financials,Financial Exchanges & Data,463867.0,42.0,0.0,0.0,2.0,0.0,16.0,17.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
2486,2021-01-13,140.1999969482422,141.08999633789062,138.35000610351562,140.61000061035156,140.61000061035156,1966200.0,EXPE,Expedia Group,Consumer Discretionary,Internet & Direct Marketing Retail,518275.0,5.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0
2487,2020-12-04,20.81999969482422,21.790000915527344,20.739999771118164,21.790000915527344,20.87899208068848,11665500.0,BKR,Baker Hughes,Energy,Oil & Gas Equipment & Services,490445.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2488,2022-06-06,167.1699981689453,167.8000030517578,165.89999389648438,166.72999572753906,166.72999572753906,485400.0,VMC,Vulcan Materials Company,Materials,Construction Materials,464297.0,18.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2489,2021-07-19,72.0,72.80999755859375,70.06999969482422,70.55000305175781,67.43309020996094,5171600.0,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,484781.0,23.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2490,2022-04-08,220.1100006103516,221.82000732421875,219.2700042724609,219.5200042724609,219.0990753173828,995400.0,VRSK,Verisk,Industrials,Research & Consulting Services,511941.0,24.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
